app,priority,status,source_text,translated_text,refs
erpnext,P0,missing,Select a Payment Method.,Sélectionnez un mode de paiement.,erpnext/selling/page/point_of_sale/pos_payment.js:146
erpnext,P0,missing,Select an invoice to load summary data,Sélectionnez une facture pour charger les données récapitulatives,erpnext/selling/page/point_of_sale/pos_past_order_summary.js:19
erpnext,P0,missing,Select an item from each set to be used in the Sales Order.,Sélectionnez un article de chaque ensemble à utiliser dans la commande client.,erpnext/selling/doctype/quotation/quotation.js:348
erpnext,P0,missing,Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,Numéros de série indisponibles pour l'article {0} sous l'entrepôt {1}. Veuillez essayer de changer d'entrepôt.,erpnext/selling/page/point_of_sale/pos_item_details.js:449
erpnext,P0,missing,Set Supplier,Définir le fournisseur,erpnext/selling/doctype/sales_order/sales_order.js:1594
erpnext,P0,missing,Set Warehouse,Définir l'entrepôt,erpnext/selling/doctype/sales_order/sales_order.js:256
erpnext,P0,missing,Settings for Selling Module,Paramètres du module de vente,erpnext/crm/doctype/crm_settings/crm_settings.json erpnext/selling/doctype/selling_settings/selling_settings.json
erpnext,P0,missing,Show Aggregate Value from Subsidiary Companies,Afficher la valeur globale des filiales,erpnext/selling/report/sales_analytics/sales_analytics.js:103
erpnext,P0,missing,Show only the Immediate Upcoming Term,Afficher uniquement le terme à venir immédiat,erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.js:107
erpnext,P0,missing,Sold by,Vendu par,erpnext/selling/page/point_of_sale/pos_past_order_summary.js:86
erpnext,P0,missing,Stock Reservation Entry,Saisie de réservation de stock,erpnext/public/js/stock_reservation.js:309 erpnext/selling/doctype/sales_order/sales_order.js:467 erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.json erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.py:388 erpnext/stock/report/reserved_stock/reserved_stock.js:53 erpnext/stock/report/reserved_stock/reserved_stock.py:171 erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.js:343
erpnext,P0,missing,Stock Unreservation,Non-réservation de stock,erpnext/public/js/stock_reservation.js:230 erpnext/selling/doctype/sales_order/sales_order.js:451 erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.js:327
erpnext,P0,missing,Stock quantity not enough for Item Code: {0} under warehouse {1}. Available quantity {2} {3}.,Quantité en stock insuffisante pour le code article : {0} sous l'entrepôt {1}. Quantité disponible {2} {3}.,erpnext/selling/page/point_of_sale/pos_controller.js:859
erpnext,P0,missing,Subcontracted Quantity,Quantité sous-traitée,erpnext/buying/doctype/purchase_order_item/purchase_order_item.json erpnext/selling/doctype/sales_order_item/sales_order_item.json
erpnext,P0,missing,Subcontracting Inward,Sous-traitance interne,erpnext/selling/doctype/sales_order/sales_order_dashboard.py:33 erpnext/selling/doctype/selling_settings/selling_settings.json
erpnext,P0,missing,Subcontracting Inward Order,Commandes entrantes de sous-traitance,erpnext/manufacturing/doctype/work_order/work_order.json erpnext/selling/doctype/sales_order/sales_order.js:1005 erpnext/stock/doctype/stock_entry/stock_entry.json erpnext/stock/doctype/stock_reservation_entry/stock_reservation_entry.json erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.json erpnext/subcontracting/workspace/subcontracting/subcontracting.json
erpnext,P0,missing,Subcontracting Inward Settings,Sous-traitance des paramètres internes,erpnext/selling/doctype/selling_settings/selling_settings.json
erpnext,P0,missing,Successfully linked to Supplier,Lié avec succès au fournisseur,erpnext/selling/doctype/customer/customer.js:271
erpnext,P0,missing,Supplier Number,Numéro de fournisseur,erpnext/selling/doctype/supplier_number_at_customer/supplier_number_at_customer.json
erpnext,P0,missing,Supplier Number At Customer,Numéro de fournisseur chez le client,erpnext/selling/doctype/supplier_number_at_customer/supplier_number_at_customer.json
erpnext,P0,missing,Supplier Numbers,Numéros de fournisseur,erpnext/selling/doctype/customer/customer.json
erpnext,P0,missing,Supplier Required,Fournisseur requis,erpnext/selling/doctype/sales_order/sales_order.js:1676
erpnext,P0,missing,Supplier is required for all selected Items,Le fournisseur est requis pour tous les articles sélectionnés,erpnext/selling/doctype/sales_order/sales_order.js:1675
erpnext,P0,missing,Supplier numbers assigned by the customer,Numéros de fournisseur attribués par le client,erpnext/selling/doctype/customer/customer.json
erpnext,P0,missing,Tax Category,Catégorie de taxe,erpnext/accounts/custom/address.json erpnext/accounts/doctype/pos_invoice/pos_invoice.json erpnext/accounts/doctype/pos_profile/pos_profile.json erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json erpnext/accounts/doctype/purchase_taxes_and_charges_template/purchase_taxes_and_charges_template.json erpnext/accounts/doctype/sales_invoice/sales_invoice.json erpnext/accounts/doctype/sales_taxes_and_charges_template/sales_taxes_and_charges_template.json erpnext/accounts/doctype/tax_category/tax_category.json erpnext/accounts/doctype/tax_rule/tax_rule.json erpnext/accounts/workspace/accounting/accounting.json erpnext/buying/doctype/purchase_order/purchase_order.json erpnext/buying/doctype/supplier/supplier.json erpnext/buying/doctype/supplier_quotation/supplier_quotation.json erpnext/selling/doctype/customer/customer.json erpnext/selling/doctype/quotation/quotation.json erpnext/selling/doctype/sales_order/sales_order.json erpnext/stock/doctype/delivery_note/delivery_note.json erpnext/stock/doctype/item_tax/item_tax.json erpnext/stock/doctype/purchase_receipt/purchase_receipt.json
erpnext,P0,missing,Taxes,Impôts,erpnext/accounts/doctype/pos_closing_entry/closing_voucher_details.html:60 erpnext/accounts/doctype/pos_closing_entry/pos_closing_entry.json erpnext/accounts/doctype/subscription/subscription.json erpnext/accounts/doctype/tax_category/tax_category_dashboard.py:12 erpnext/accounts/report/sales_payment_summary/sales_payment_summary.py:26 erpnext/accounts/report/sales_payment_summary/sales_payment_summary.py:42 erpnext/selling/doctype/sales_order/sales_order.json erpnext/setup/doctype/item_group/item_group.json erpnext/stock/doctype/item/item.json
erpnext,P0,missing,Terms,Termes,erpnext/accounts/doctype/pos_invoice/pos_invoice.json erpnext/accounts/doctype/purchase_invoice/purchase_invoice.json erpnext/accounts/doctype/sales_invoice/sales_invoice.json erpnext/buying/doctype/purchase_order/purchase_order.json erpnext/buying/doctype/request_for_quotation/request_for_quotation.json erpnext/buying/doctype/supplier_quotation/supplier_quotation.json erpnext/manufacturing/doctype/blanket_order/blanket_order.json erpnext/selling/doctype/quotation/quotation.json erpnext/selling/doctype/sales_order/sales_order.json erpnext/stock/doctype/delivery_note/delivery_note.json erpnext/stock/doctype/material_request/material_request.json erpnext/stock/doctype/purchase_receipt/purchase_receipt.json
erpnext,P0,missing,Terms & Conditions,Conditions générales,erpnext/buying/doctype/purchase_order/purchase_order.json erpnext/selling/doctype/sales_order/sales_order.json
erpnext,P0,missing,The current POS opening entry is outdated. Please close it and create a new one.,L’entrée actuelle d’ouverture du point de vente est obsolète. Veuillez le fermer et en créer un nouveau.,erpnext/selling/page/point_of_sale/pos_controller.js:209
erpnext,P0,missing,This Sales Order has been fully subcontracted.,Cette commande client a été entièrement sous-traitée.,erpnext/selling/doctype/sales_order/sales_order.py:2006
erpnext,P0,missing,This item filter has already been applied for the {0},Ce filtre d'articles a déjà été appliqué pour le {0},erpnext/selling/doctype/party_specific_item/party_specific_item.py:35
erpnext,P0,missing,Time Taken to Deliver,Temps nécessaire pour livrer,erpnext/selling/report/sales_order_analysis/sales_order_analysis.py:324
erpnext,P0,missing,To Due Date,À la date d'échéance,erpnext/selling/report/payment_terms_status_for_sales_order/payment_terms_status_for_sales_order.js:83
erpnext,P0,missing,To Pay,Payer,erpnext/buying/doctype/purchase_order/purchase_order_list.js:22 erpnext/selling/doctype/sales_order/sales_order.json erpnext/selling/doctype/sales_order/sales_order_list.js:25
erpnext,P0,missing,Total Items,Total des articles,erpnext/selling/page/point_of_sale/pos_item_cart.js:92
erpnext,P0,missing,Total Only,Total seulement,erpnext/selling/report/sales_analytics/sales_analytics.js:96
erpnext,P0,missing,Total Picked Quantity {0} is more than ordered qty {1}. You can set the Over Picking Allowance in Stock Settings.,La quantité totale prélevée {0} est supérieure à la quantité commandée {1}. Vous pouvez définir l'allocation de surcueillette dans les paramètres de stock.,erpnext/selling/doctype/sales_order/sales_order.py:712
erpnext,P0,missing,Total Sales Amount,Montant total des ventes,erpnext/selling/report/item_wise_sales_history/item_wise_sales_history.py:256
erpnext,P0,missing,Total quantity in delivery schedule cannot be greater than the item quantity,La quantité totale dans le programme de livraison ne peut pas être supérieure à la quantité d'articles,erpnext/selling/doctype/sales_order/sales_order.js:665
erpnext,P0,missing,Transaction,Transaction,erpnext/accounts/doctype/bank_reconciliation_tool/bank_reconciliation_tool.py:463 erpnext/accounts/doctype/pricing_rule/pricing_rule.json erpnext/accounts/doctype/promotional_scheme/promotional_scheme.json erpnext/manufacturing/doctype/workstation/workstation_dashboard.py:10 erpnext/selling/doctype/selling_settings/selling_settings.json erpnext/setup/doctype/authorization_rule/authorization_rule.json erpnext/stock/doctype/repost_item_valuation/repost_item_valuation.json
erpnext,P0,missing,Unreserve Stock,Stock sans réserve,erpnext/public/js/stock_reservation.js:245 erpnext/selling/doctype/sales_order/sales_order.js:502 erpnext/subcontracting/doctype/subcontracting_order/subcontracting_order.js:378
erpnext,P0,missing,Update Additional Information,Mettre à jour les informations supplémentaires,erpnext/selling/page/point_of_sale/pos_payment.js:22
erpnext,P0,missing,Use Legacy (Client side) Reactivity,Utiliser la réactivité héritée (côté client),erpnext/selling/doctype/selling_settings/selling_settings.json
erpnext,P0,missing,Use Prices from Default Price List as Fallback,Utiliser les prix de la liste de prix par défaut comme solution de secours,erpnext/selling/doctype/selling_settings/selling_settings.json
erpnext,P0,missing,Variance ({}),Écart ({}),erpnext/selling/report/sales_partner_target_variance_based_on_item_group/item_group_wise_sales_target_variance.py:118
erpnext,P0,missing,Week {0} {1},Semaine {0} {1},erpnext/selling/report/sales_analytics/sales_analytics.py:433 erpnext/stock/report/stock_analytics/stock_analytics.py:112
erpnext,P0,missing,You have enabled {0} and {1} in {2}. This can lead to prices from the default price list being inserted into the transaction price list.,Vous avez activé {0} et {1} dans {2}. Cela peut conduire à l'insertion de prix de la liste de prix par défaut dans la liste de prix de transaction.,erpnext/selling/doctype/selling_settings/selling_settings.py:88
erpnext,P0,missing,You have unsaved changes. Do you want to save the invoice?,Vous avez des modifications non enregistrées. Voulez-vous enregistrer la facture?,erpnext/selling/page/point_of_sale/pos_controller.js:308
erpnext,P0,missing,discount applied,réduction appliquée,erpnext/selling/page/point_of_sale/pos_item_cart.js:450
erpnext,P0,missing,doc_type,type_doc,erpnext/selling/report/sales_person_commission_summary/sales_person_commission_summary.py:46 erpnext/selling/report/sales_person_wise_transaction_summary/sales_person_wise_transaction_summary.py:58
erpnext,P0,missing,doctype,type de document,erpnext/selling/report/sales_partner_commission_summary/sales_partner_commission_summary.py:25 erpnext/selling/report/sales_partner_transaction_summary/sales_partner_transaction_summary.py:25
erpnext,P0,missing,{}  To Deliver,{} Pour livrer,erpnext/selling/workspace/selling/selling.json
erpnext,P1,missing,  ,,erpnext/setup/doctype/email_digest/email_digest.json
erpnext,P1,missing,(Daily Yield * No of Units Produced) / 100,(Rendement journalier * Nombre d'unités produites) / 100,erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,(Good Units Produced / Total Units Produced) × 100,(Bonnes unités produites / Total des unités produites) × 100,erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,(Total Workstation Time / Manufacturing Time) * 60,(Durée totale du poste de travail / Temps de fabrication) * 60,erpnext/stock/doctype/item_lead_time/item_lead_time.json
erpnext,P1,missing,"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Language. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>Exemple de conditions générales standard</h4>

<pre>Conditions de livraison pour le numéro de commande {{ name }}

-Date de commande : {{ transaction_date }} 
-Date de livraison prévue : {{ delivery_date }}
</pre>

<h4>Comment obtenir les noms de champs</h4>

<p>Les noms de champs que vous pouvez utiliser dans votre modèle d'e-mail sont les champs du document à partir duquel vous envoyez l'e-mail. Vous pouvez connaître les champs de n'importe quel document via Configuration &gt; Personnalisez la vue du formulaire et sélectionnez le type de document (par exemple, facture de vente) </p>

<h4>Modèles</h4>

Les modèles <p> sont compilés à l'aide du langage de modèles Jinja. Pour en savoir plus sur Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">lisez cette documentation.</a></p>",erpnext/setup/doctype/terms_and_conditions/terms_and_conditions.json
