app,priority,status,source_text,translated_text,refs
erpnext,P3,missing,Asset cannot be scrapped before the last depreciation entry.,L'immobilisation ne peut pas être mise au rebut avant la dernière écriture d'amortissement.,erpnext/assets/doctype/asset/depreciation.py:391
erpnext,P3,missing,Asset capitalized after Asset Capitalization {0} was submitted,Actif capitalisé après la soumission de la capitalisation de l'actif {0},erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:612
erpnext,P3,missing,Asset created after being split from Asset {0},Actif créé après avoir été séparé de l'actif {0},erpnext/assets/doctype/asset/asset.py:1403
erpnext,P3,missing,Asset issued to Employee {0},Actif délivré à l'employé {0},erpnext/assets/doctype/asset_movement/asset_movement.py:168
erpnext,P3,missing,Asset out of order due to Asset Repair {0},Actif hors service en raison d'une réparation d'actif {0},erpnext/assets/doctype/asset_repair/asset_repair.py:179
erpnext,P3,missing,Asset received at Location {0} and issued to Employee {1},Actif reçu à l'emplacement {0} et délivré à l'employé {1},erpnext/assets/doctype/asset_movement/asset_movement.py:155
erpnext,P3,missing,Asset restored,Actif restauré,erpnext/assets/doctype/asset/depreciation.py:452
erpnext,P3,missing,Asset restored after Asset Capitalization {0} was cancelled,Actif restauré après l'annulation de la capitalisation de l'actif {0},erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:620
erpnext,P3,missing,Asset updated due to Asset Repair {0} {1}.,Actif mis à jour en raison de la réparation de l'actif {0} {1}.,erpnext/assets/doctype/asset_repair/asset_repair.py:442
erpnext,P3,missing,Asset {0} does not belong to the custodian {1},L'actif {0} n'appartient pas au dépositaire {1},erpnext/assets/doctype/asset_movement/asset_movement.py:92
erpnext,P3,missing,Asset {0} does not belong to the location {1},L'actif {0} n'appartient pas à l'emplacement {1},erpnext/assets/doctype/asset_movement/asset_movement.py:64
erpnext,P3,missing,Asset {0} has been updated. Please set the depreciation details if any and submit it.,"L'actif {0} a été mis à jour. Veuillez définir les détails de l'amortissement, le cas échéant, et les soumettre.",erpnext/assets/doctype/asset_capitalization/asset_capitalization.py:586
erpnext,P3,missing,Asset {0} is in {1} status and cannot be repaired.,L'actif {0} a le statut {1} et ne peut pas être réparé.,erpnext/assets/doctype/asset_repair/asset_repair.py:75
erpnext,P3,missing,Asset {0} is not set to calculate depreciation.,L'actif {0} n'est pas configuré pour calculer l'amortissement.,erpnext/assets/doctype/asset_depreciation_schedule/asset_depreciation_schedule.py:96
erpnext,P3,missing,Asset {0} is not submitted. Please submit the asset before proceeding.,L'actif {0} n'est pas soumis. Veuillez soumettre l'actif avant de continuer.,erpnext/assets/doctype/asset_depreciation_schedule/asset_depreciation_schedule.py:102
erpnext,P3,missing,Asset {assets_link} created for {item_code},Actif {assets_link} créé pour {item_code},erpnext/controllers/buying_controller.py:1020
erpnext,P3,missing,Asset's depreciation schedule updated after Asset Shift Allocation {0},Plan d'amortissement de l'actif mis à jour après Asset Shift Allocation {0},erpnext/assets/doctype/asset_shift_allocation/asset_shift_allocation.py:223
erpnext,P3,missing,Asset's value adjusted after cancellation of Asset Value Adjustment {0},Valeur de l'actif ajustée après annulation de l'ajustement de la valeur de l'actif {0},erpnext/assets/doctype/asset_value_adjustment/asset_value_adjustment.py:81
erpnext,P3,missing,Asset's value adjusted after submission of Asset Value Adjustment {0},Valeur de l'actif ajustée après la soumission de l'ajustement de la valeur de l'actif {0},erpnext/assets/doctype/asset_value_adjustment/asset_value_adjustment.py:71
erpnext,P3,missing,Assets {assets_link} created for {item_code},Éléments {assets_link} créés pour {item_code},erpnext/controllers/buying_controller.py:1025
erpnext,P3,missing,At least one account with exchange gain or loss is required,Au moins un compte avec gain ou perte de change est requis,erpnext/accounts/doctype/exchange_rate_revaluation/exchange_rate_revaluation.py:84
erpnext,P3,missing,At least one asset has to be selected.,Au moins un actif doit être sélectionné.,erpnext/assets/doctype/asset/asset.py:1269
erpnext,P3,missing,At least one invoice has to be selected.,Au moins une facture doit être sélectionnée.,erpnext/accounts/doctype/pos_invoice/pos_invoice.py:1037
erpnext,P3,missing,At least one item should be entered with negative quantity in return document,Au moins un article doit être saisi avec une quantité négative dans le document de retour,erpnext/controllers/sales_and_purchase_return.py:168
erpnext,P3,missing,At least one of the Selling or Buying must be selected,Au moins une des options Vente ou Achat doit être sélectionnée,erpnext/accounts/doctype/pricing_rule/pricing_rule.py:204
erpnext,P3,missing,At least one row is required for a financial report template,Au moins une ligne est requise pour un modèle de rapport financier,erpnext/accounts/doctype/financial_report_template/financial_report_template.js:25
erpnext,P3,missing,At row {0}: Parent Row No cannot be set for item {1},À la ligne {0} : le numéro de ligne parent ne peut pas être défini pour l'élément {1},erpnext/manufacturing/doctype/bom_creator/bom_creator.py:95
erpnext,P3,missing,At row {0}: Serial and Batch Bundle {1} has already created. Please remove the values from the serial no or batch no fields.,À la ligne {0} : le lot série et lot {1} a déjà été créé. Veuillez supprimer les valeurs des champs numéro de série ou numéro de lot.,erpnext/controllers/stock_controller.py:631
erpnext,P3,missing,At row {0}: set Parent Row No for item {1},À la ligne {0} : définissez le numéro de ligne parent pour l'élément {1}.,erpnext/manufacturing/doctype/bom_creator/bom_creator.py:89
erpnext,P3,missing,Atleast one raw material for Finished Good Item {0} should be customer provided.,Au moins une matière première pour le produit fini {0} doit être fournie par le client.,erpnext/subcontracting/doctype/subcontracting_inward_order/subcontracting_inward_order.py:225
erpnext,P3,missing,"Attach a comma separated .csv file with two columns, one for the old name and one for the new name.","Joignez un fichier .csv séparé par des virgules avec deux colonnes, une pour l'ancien nom et une pour le nouveau nom.",erpnext/utilities/doctype/rename_tool/rename_tool.json
erpnext,P3,missing,Auto Tax Settings Error,Erreur dans les paramètres de taxe automatique,erpnext/accounts/doctype/accounts_settings/accounts_settings.py:148
erpnext,P3,missing,Auto match and set the Party in Bank Transactions,Correspondance automatique et définition de la partie dans les transactions bancaires,erpnext/accounts/doctype/accounts_settings/accounts_settings.json
erpnext,P3,missing,Automatically Add Taxes from Taxes and Charges Template,Ajouter automatiquement des taxes à partir du modèle de taxes et de frais,erpnext/accounts/doctype/accounts_settings/accounts_settings.json
erpnext,P3,missing,Automatically post balancing accounting entry,Valider automatiquement l'écriture comptable d'équilibrage,erpnext/accounts/doctype/accounting_dimension_detail/accounting_dimension_detail.json
erpnext,P3,missing,Average Completion,Achèvement moyen,erpnext/projects/report/project_summary/project_summary.py:124
erpnext,P3,missing,BFS,BFS,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.json
erpnext,P3,missing,BIN Qty,Qté de BIN,erpnext/manufacturing/doctype/material_request_plan_item/material_request_plan_item.json
erpnext,P3,missing,BOM UOM,Nomenclature UOM,erpnext/manufacturing/report/bom_stock_report/bom_stock_report.py:27
erpnext,P3,missing,BOM Update Tool Log with job status maintained,Journal de l'outil de mise à jour de la nomenclature avec statut du travail conservé,erpnext/manufacturing/doctype/bom_update_log/bom_update_log.json
erpnext,P3,missing,BOM Updation already in progress. Please wait until {0} is complete.,Mise à jour de la nomenclature déjà en cours. Veuillez attendre que {0} soit terminé.,erpnext/manufacturing/doctype/bom_update_log/bom_update_log.py:99
erpnext,P3,missing,BOM Updation is queued and may take a few minutes. Check {0} for progress.,La mise à jour de la nomenclature est en file d'attente et peut prendre quelques minutes. Vérifiez {0} pour connaître les progrès.,erpnext/manufacturing/doctype/bom_update_tool/bom_update_tool.js:81
erpnext,P3,missing,BOM recursion: {1} cannot be parent or child of {0},Récursivité de la nomenclature : {1} ne peut pas être parent ou enfant de {0},erpnext/manufacturing/doctype/bom/bom.py:700
erpnext,P3,missing,"BOMs creation has been enqueued, kindly check the status after some time","La création des nomenclatures a été mise en file d'attente, veuillez vérifier l'état après un certain temps.",erpnext/manufacturing/doctype/bom_creator/bom_creator.py:224
erpnext,P3,missing,Backflush Materials From WIP Warehouse,Articles de post-consommation de l'entrepôt WIP,erpnext/manufacturing/doctype/bom_operation/bom_operation.json erpnext/manufacturing/doctype/job_card/job_card.json erpnext/manufacturing/doctype/work_order/work_order.js:368 erpnext/manufacturing/doctype/work_order_operation/work_order_operation.json
erpnext,P3,missing,Balance Sheet Closing Balance,Solde de clôture du bilan,erpnext/accounts/doctype/process_period_closing_voucher/process_period_closing_voucher.json
erpnext,P3,missing,Balance Sheet Summary,Sommaire du bilan,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.json erpnext/accounts/doctype/bisect_nodes/bisect_nodes.json
erpnext,P3,missing,Balance Type,Type de solde,erpnext/accounts/doctype/financial_report_row/financial_report_row.json
erpnext,P3,missing,Bank Account {} in Bank Transaction {} is not matching with Bank Account {},Le compte bancaire {} dans la transaction bancaire {} ne correspond pas au compte bancaire {},erpnext/accounts/doctype/bank_transaction/bank_transaction.py:376
erpnext,P3,missing,Bank/Cash Account {0} doesn't belong to company {1},Le compte bancaire/espèce {0} n'appartient pas à la société {1},erpnext/accounts/doctype/process_payment_reconciliation/process_payment_reconciliation.py:57
erpnext,P3,missing,Base Total Billable Amount,Montant total facturable de base,erpnext/projects/doctype/timesheet/timesheet.json
erpnext,P3,missing,Base Total Billed Amount,Montant total facturé de base,erpnext/projects/doctype/timesheet/timesheet.json
erpnext,P3,missing,Base Total Costing Amount,Montant du coût total de base,erpnext/projects/doctype/timesheet/timesheet.json
erpnext,P3,missing,Batch not created for item {} since it does not have a batch series.,Lot non créé pour l'article {} car il n'a pas de série de lots.,erpnext/manufacturing/doctype/work_order/work_order.py:880
erpnext,P3,missing,Batch {0} is not available in warehouse {1},Le lot {0} n'est pas disponible dans l'entrepôt {1},erpnext/controllers/sales_and_purchase_return.py:1071
erpnext,P3,missing,Below Subscription Plans are of different currency to the party default billing currency/Company currency: {0},Les plans d'abonnement ci-dessous sont dans une devise différente de la devise de facturation par défaut de la partie/devise de l'entreprise : {0},erpnext/accounts/doctype/subscription/subscription.py:320
erpnext,P3,missing,Billing Address does not belong to the {0},L'adresse de facturation n'appartient pas au {0},erpnext/controllers/accounts_controller.py:573
erpnext,P3,missing,Billing Interval in Subscription Plan must be Month to follow calendar months,L'intervalle de facturation dans le plan d'abonnement doit être un mois pour suivre les mois civils,erpnext/accounts/doctype/subscription/subscription.py:363
erpnext,P3,missing,Bisect Accounting Statements,États comptables en deux parties,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.json
erpnext,P3,missing,Bisect Left,Bisecter à gauche,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.js:9
erpnext,P3,missing,Bisect Nodes,Nœuds bissectés,erpnext/accounts/doctype/bisect_nodes/bisect_nodes.json
erpnext,P3,missing,Bisect Right,Bisecter à droite,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.js:13
erpnext,P3,missing,Bisecting From,Couper en deux à partir de,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.json
erpnext,P3,missing,Bisecting Left ...,Coupe en deux à gauche...,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.js:61
erpnext,P3,missing,Bisecting Right ...,Coupe en deux à droite...,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.js:71
erpnext,P3,missing,Bisecting To,Couper en deux,erpnext/accounts/doctype/bisect_accounting_statements/bisect_accounting_statements.json
erpnext,P3,missing,Biweekly,Bihebdomadaire,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.json
erpnext,P3,missing,Blank Line,Ligne vide,erpnext/accounts/doctype/financial_report_row/financial_report_row.json
erpnext,P3,missing,Body,Corps,erpnext/accounts/doctype/process_statement_of_accounts/process_statement_of_accounts.json
erpnext,P3,missing,Bold Text,Texte en gras,erpnext/accounts/doctype/financial_report_row/financial_report_row.json
